Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Porta ou com LM3900,,53,7,Circuitos,,,
56P -,,53,7,Componentes,,,
4066,,53,7,Componentes,,,
Semi subtractor (7486/7408),,54,7,Circuitos,,,
4040 -,,54,7,Componentes,,,
4078,,54,7,Componentes,,,
PD100/101 -,,55,7,Componentes,,,
TMS2732A -,,55,7,Componentes,,,
Acoplamento de antena telescópica,,56,7,Tabelas e Códigos,,,
Referência de 5V (741),,57,7,Circuitos,,,
TDA1515B -,,57,7,Componentes,,,
4050 -,,58,7,Componentes,,,
Transmissor de infravermelho modulado (BC548/BC558),,59,7,Circuitos,,,
TIL100 -,,59,7,Componentes,,,
fase (BF245),,60,7,Circuitos,,,
Monoestável (4013),,61,7,Circuitos,,,
TIL81 -,,61,7,Componentes,,,
TIL99 -,,61,7,Componentes,,,
Oscilador Wien com TLC271,,62,7,Circuitos,,,
-Q42 -,,63,7,Componentes,,,
TIL412 -,,63,7,Componentes,,,
Sorteador por toque (4017),,64,7,Circuitos,,,
Q43 -,,64,7,Componentes,,,
Amplificador logarítimico,,64,7,Fórmulas,,,
5 Interface opto c/ strobe (LS600/610),,65,7,Circuitos,,,
2Y39P -,,65,7,Componentes,,,
Fliplop RS (7400/7410),,66,7,Circuitos,,,
Injetor de sinais (BC548),,66,7,Circuitos,,,
PD500 -,,66,7,Componentes,,,
Código de coeficientes de temperatura,,66,7,Tabelas e Códigos,,,
5 Mixer para 100 MHz (MC 15906),,67,7,Circuitos,,,
Scilador operacional (RC),,67,7,Tabelas e Códigos,,,
Fiip-flop RS (LM3900),,68,7,Circuitos,,,
PSAIS/MPSA 4 -,,68,7,Componentes,,,
Integrador operacional,,68,7,Tabelas e Códigos,,,
Scilador senoidal operacional,,69,7,Tabelas e Códigos,,,
Chave de toque (555),,70,7,Circuitos,,,
Chave de toque (555),,70,7,Circuitos,,,
Filtro para 3 alto-falantes,,70,7,Tabelas e Códigos,,,
Filtro para 3 alto-falantes,,70,7,Tabelas e Códigos,,,
Micro amplificador de 1W (TDA7052),,71,7,Circuitos,,,
Regulador operacional,,71,7,Tabelas e Códigos,,,
Disparador por transição positiva (7404),,72,7,Circuitos,,,
"""R29 -",,72,7,Componentes,,,
PD507 -,,72,7,Componentes,,,
Disparador Schmitt operacional,,73,7,Tabelas e Códigos,,,
4 Excitador para buzzer cerâmico (2N2646),,74,7,Circuitos,,,
PD200/201 -,,74,7,Componentes,,,
Filtro para 2 alto-falantes,,74,7,Tabelas e Códigos,,,
Excitador para buzzer cerâmico (4001/4011),,75,7,Circuitos,,,
PD190/191 -,,75,7,Componentes,,,
PD290/291 -,,75,7,Componentes,,,
"Amplificador de 6,25 W Texas",,76,7,Circuitos,,,
SIHCT20 -,,76,7,Componentes,,,
Oscilador CMOS,,77,7,Circuitos,,,
Oscilador 4001 100 Hz,,77,7,Circuitos,,,
TDA1517 -,,77,7,Componentes,,,
Pré-amplificador com FET (BF245),,78,7,Circuitos,,,
Schmitt Trigger CMOS,,78,7,Circuitos,,,
DV93 -,,78,7,Componentes,,,
Reforçador AM/OC (BF245),,79,7,Circuitos,,,
TMS2764 -,,79,7,Componentes,,,
Diferenciador operacional,,79,7,Tabelas e Códigos,,,
Amplificador e driver para linha de 50 ohms (LM3900),,80,7,Circuitos,,,
Foto-Darlington rápido (BC 183),,81,7,Circuitos,,,
Foto Trigger monoestável (BC 184),,81,7,Circuitos,,,
Código de 5 pontos para capacitores antigos,,81,7,Tabelas e Códigos,,,
Oscilador PNP (BC558),,82,7,Circuitos,,,
Porta NOR (uA3301),,82,7,Circuitos,,,
SKE1 -,,82,7,Componentes,,,
Fonte 12V/75mA (723),,83,7,Circuitos,,,
2236 -,,83,7,Componentes,,,
Regulador 5V/4A (LM3900),,84,7,Circuitos,,,
Schmitt Trigger transistorizado (BC548),,84,7,Circuitos,,,
Oscilador (7413),,85,7,Circuitos,,,
"Referência de 1,2V (LM385)",,85,7,Circuitos,,,
TIP761 -,,85,7,Componentes,,,
Amplificador para MIC GW (LM383),,86,7,Circuitos,,,
Divisor por 2 e 4 (4013),,86,7,Circuitos,,,
8 Filtro ativo passa baixas (uÃ1 10),,87,7,Circuitos,,,
Gerador de função (uA799),,87,7,Circuitos,,,
106D -,,87,7,Componentes,,,
Amplificador TDAZ009,,88,7,Circuitos,,,
Fonte de corrente bilateral (uA777),,88,7,Circuitos,,,
9 Emissor infravermelho (555),,89,7,Circuitos,,,
Monoestável (4011),,89,7,Circuitos,,,
Clock de 4 a 45 kHz (4069),,90,7,Circuitos,,,
Clock de 4 a 45 kHz (4069),,90,7,Circuitos,,,
Modulador óptico com FET,,91,7,Circuitos,,,
Foto-receptor (741),,92,7,Circuitos,,,
Porta óptica AND (TIL78),,92,7,Circuitos,,,
9 Filtro passa-baixas (TLC271),,93,7,Circuitos,,,
Zener ajustável (BC548/558),,93,7,Circuitos,,,
Astável (TLC271),,94,7,Circuitos,,,
Fonte variável com 741 3A,,94,7,Circuitos,,,
Alarme de sobretensão (MC2425),,95,7,Circuitos,,,
Amplificador TDA7050 (estéreo),,96,7,Circuitos,,,
Indicador de sobretensão (CA3140),,96,7,Circuitos,,,
Código de 3 pontos para capacitores antigos,,96,7,Tabelas e Códigos,,,
Emissor ultra-sônico (BC/BD),,97,7,Circuitos,,,
Amplificador Mono 2 W TDA 1529,,98,7,Circuitos,,,
Código de tolerâncias p/ capacitores,,98,7,Tabelas e Códigos,,,
Detetor de metais (BC548),,99,7,Circuitos,,,
Filtro-passa-altas (TLC271),,99,7,Circuitos,,,
TIP2955 -,,99,7,Componentes,,,
Micro-amplificador (BC548/558),,100,7,Circuitos,,,
Amplificador para cápsulas magnéticas,,101,7,Circuitos,,,
TIP760 -,,101,7,Componentes,,,
Acionador por acoplador óptico,,102,7,Circuitos,,,
(555/4N25),,102,7,Circuitos,,,
NE-51H -,,102,7,Componentes,,,
Oscilador para buzzer (4093),,103,7,Circuitos,,,
Oscilador 2/3 MHz (4093),,103,7,Circuitos,,,
NE-2H -,,103,7,Componentes,,,
Oscilador 1kHz (LM3900),,104,7,Circuitos,,,
Comparador de janela (741),,105,7,Circuitos,,,
Comparador de janela (741),,105,7,Circuitos,,,
Características de emissão de,,105,7,Tabelas e Códigos,,,
Características de um varistor,,105,7,Tabelas e Códigos,,,
tensão,,106,7,Tabelas e Códigos,,,
À Fonte 6V x 2A (7806/TIP32),,107,7,Circuitos,,,
Oscilador RC (741),,108,7,Circuitos,,,
Tomadas DIN,,108,7,Tabelas e Códigos,,,
Tomadas DIN -,,108,7,Tabelas e Códigos,,,
Monoestável (LM3900),,109,7,Circuitos,,,
0C3011 -,,109,7,Componentes,,,
OC3020 -,,109,7,Componentes,,,
Amplificador TDA7050 (mono),,110,7,Circuitos,,,
VDRs Thomson,,110,7,Tabelas e Códigos,,,
Imulador de porta Não-E (NAND),,110,7,Tabelas e Códigos,,,
imulador de porta Não-E (NAND),,110,7,Tabelas e Códigos,,,
Biestável (3900),,111,7,Circuitos,,,
Oscilador 100 kHz a 1 MHz (4093),,112,7,Circuitos,,,
Código de capacitores tubulares cerâmicos,,112,7,Tabelas e Códigos,,,
Verificando a ressonância de uma antena,,112,7,Tabelas e Códigos,,,
Inversor (4093),,113,7,Circuitos,,,
Circuito equivalente coletor comum,,113,7,Tabelas e Códigos,,,
Código de capacitores de mica,,114,7,Tabelas e Códigos,,,
Modos de disparo de um triac,,114,7,Tabelas e Códigos,,,
Modos de disparo de um triac,,114,7,Tabelas e Códigos,,,
Rádio a cristal (BC548),,115,7,Circuitos,,,
SIHCTOM -,,115,7,Componentes,,,
Jústico exclusivo de 3 entradas,,115,7,Tabelas e Códigos,,,
Sensor de umidade (BC548),,116,7,Circuitos,,,
Conteúdos harmônicos dos instrumentos musicais,,116,7,Tabelas e Códigos,,,
Conversão de flip-fop RS em D,,116,7,Tabelas e Códigos,,,
2x 12W amplificador ! (TDA1521),,117,7,Circuitos,,,
Sintonizando uma antena,,117,7,Tabelas e Códigos,,,
Porta NOR CMOS circuito equivalente,,117,7,Tabelas e Códigos,,,
Timer com TUJ (UJT - (2N2646/TIC 106),,118,7,Circuitos,,,
Impedância de alto-falantes,,118,7,Tabelas e Códigos,,,
Fonte simétrica (LM380),,119,7,Circuitos,,,
3889 -,,119,7,Componentes,,,
Porta AND CMOS circuito equivalente,,119,7,Tabelas e Códigos,,,
Amplificador 6+6W (TDA1521A) t,,120,7,Circuitos,,,
Circuito equivalente a base comum,,120,7,Tabelas e Códigos,,,
Impedância RC (Il),,120,7,Tabelas e Códigos,,,
Teste de zeners (741),,121,7,Circuitos,,,
Filtro baixas operacional,,121,7,Tabelas e Códigos,,,
Divisor por 4 (4018),,122,7,Circuitos,,,
Conversão de flip-flop RS em JK,,122,7,Tabelas e Códigos,,,
Flip-flop RS com porta Não-E,,122,7,Tabelas e Códigos,,,
Flip-flop RS com porta Não-E,,122,7,Tabelas e Códigos,,,
Divisor por 3 (4018),,123,7,Circuitos,,,
555 -,,123,7,Componentes,,,
imulador de porta OU,,123,7,Tabelas e Códigos,,,
Divisor por 5 (4018),,124,7,Circuitos,,,
BS curva característica,,124,7,Tabelas e Códigos,,,
US curva característica,,124,7,Tabelas e Códigos,,,
Chave de proximidade (4013),,125,7,Circuitos,,,
Divisor por 2 (4018),,125,7,Circuitos,,,
Ajuste de offset para seguidor de tensão,,125,7,Tabelas e Códigos,,,
Monoestável redisparável (4013),,126,7,Circuitos,,,
Oscilador 200-4000 Hz (741),,126,7,Circuitos,,,
Dobrador de frequência (1N4386),,127,7,Circuitos,,,
Telegráfo em VHF (BC494),,127,7,Circuitos,,,
Fonte referência operacional,,127,7,Tabelas e Códigos,,,
"Fonte de 1,2V / 28V 1,5 A(LM317k)",,128,7,Circuitos,,,
Filtro passa baixas de 12 dB/oitava,,128,7,Tabelas e Códigos,,,
Scilador operacional,,129,7,Tabelas e Códigos,,,
FET como fonte de corrente constante (BF245),,130,7,Circuitos,,,
(BC548/558),,130,7,Circuitos,,,
F440 -,,131,7,Componentes,,,
Comparador de tensão,,131,7,Tabelas e Códigos,,,
Filtro passa-faixa,,131,7,Tabelas e Códigos,,,
Equivalência industrial x EIA para capacitores,,132,7,Tabelas e Códigos,,,
capacitores,,132,7,Tabelas e Códigos,,,
Conversor correnteftensão,,132,7,Tabelas e Códigos,,,
Conversor tensão-corrente,,133,7,Fórmulas,,,
B10,,133,7,Válvulas,,,
RAM bipolares Texas,,133,7,Tabelas e Códigos,,,
RAM bipolares Texas,,133,7,Tabelas e Códigos,,,
Impedância do seguidor de tensão (entrada),,134,7,Tabelas e Códigos,,,
Impedância do seguidor de tensão (saída),,134,7,Tabelas e Códigos,,,
imufador de inversor,,134,7,Tabelas e Códigos,,,
Imulador de porta E,,135,7,Tabelas e Códigos,,,
Imulador de porta Não-OU,,135,7,Tabelas e Códigos,,,
imulador de porta Não-OU,,135,7,Tabelas e Códigos,,,
4150/250/350 -,,136,7,Componentes,,,
Flip-flop RS com porta Não-OU,,136,7,Tabelas e Códigos,,,
3 inversores,,136,7,Tabelas e Códigos,,,
Capacitores de poliéster nugget,,137,7,Tabelas e Códigos,,,
Capacitores de poliéster,,138,7,Tabelas e Códigos,,,
Jústico exclusivo de 2 entradas,,138,7,Tabelas e Códigos,,,
Darlingtons Texas,,139,7,Tabelas e Códigos,,,
Scilador operacional de impulsos,,139,7,Tabelas e Códigos,,,
Filtro passa-baixas 24 dB/oitava,,140,7,Fórmulas,,,
Ajuste de offset para amplificadores inversores,,140,7,Tabelas e Códigos,,,
Filtro passa-altas 12 dB/oitava,,141,7,Fórmulas,,,
Filtro passa-altas 24 dB/oitava,,141,7,Fórmulas,,,
Filtro passa-altas 18 dB/oitava,,142,7,Fórmulas,,,
Filtro passa-baixas 18 dB/oitava,,142,7,Fórmulas,,,
Amplificador 6+6W (TDA1521A),,,7,Circuitos,,página ilegível no índice original (OCR),
Detetor de passagem por zero,,,7,Circuitos,,página ilegível no índice original (OCR),
Detetor de passagem por zero,,,7,Circuitos,,página ilegível no índice original (OCR),
Disparador por transação negativa,,,7,Circuitos,,página ilegível no índice original (OCR),
Excitador p/ buzzer cerâmico,,,7,Circuitos,,página ilegível no índice original (OCR),
Excitador p/ buzzer cerâmico,,,7,Circuitos,,página ilegível no índice original (OCR),
4 Excitador para buzzer cerâmico,,,7,Circuitos,,página ilegível no índice original (OCR),
Excitador p/ buzzer cerâmico,,,7,Circuitos,,página ilegível no índice original (OCR),
U(BC548)-73,,,7,Circuitos,,página ilegível no índice original (OCR),
Monoestável controlado por luz,,,7,Circuitos,,página ilegível no índice original (OCR),
Motor com acionamento por toque,,,7,Circuitos,,página ilegível no índice original (OCR),
Oscitador FET por deslocamento de tu,,,7,Circuitos,,página ilegível no índice original (OCR),
Osscilador ultra-sônico 15-22 kHz at,,,7,Circuitos,,página ilegível no índice original (OCR),
Transmissor de infravermelho de potên-,,,7,Circuitos,,página ilegível no índice original (OCR),
2x 12W amplificador,,,7,Circuitos,,página ilegível no índice original (OCR),
VEJA IV,,,7,Componentes,,página ilegível no índice original (OCR),
11198,,,7,Componentes,,página ilegível no índice original (OCR),
13659,,,7,Componentes,,página ilegível no índice original (OCR),
454044,,,7,Componentes,,página ilegível no índice original (OCR),
1718,,,7,Componentes,,página ilegível no índice original (OCR),
13019,,,7,Componentes,,página ilegível no índice original (OCR),
13822,,,7,Componentes,,página ilegível no índice original (OCR),
15070,,,7,Componentes,,página ilegível no índice original (OCR),
15914,,,7,Componentes,,página ilegível no índice original (OCR),
VI 132A,,,7,Componentes,,página ilegível no índice original (OCR),
507 3A,,,7,Componentes,,página ilegível no índice original (OCR),
281,,,7,Componentes,,página ilegível no índice original (OCR),
1480,,,7,Componentes,,página ilegível no índice original (OCR),
1481,,,7,Componentes,,página ilegível no índice original (OCR),
1482,,,7,Componentes,,página ilegível no índice original (OCR),
1483,,,7,Componentes,,página ilegível no índice original (OCR),
1484,,,7,Componentes,,página ilegível no índice original (OCR),
AT81,,,7,Componentes,,página ilegível no índice original (OCR),
TB2,,,7,Componentes,,página ilegível no índice original (OCR),
AT83,,,7,Componentes,,página ilegível no índice original (OCR),
5284,,,7,Componentes,,página ilegível no índice original (OCR),
2368,,,7,Componentes,,página ilegível no índice original (OCR),
2369,,,7,Componentes,,página ilegível no índice original (OCR),
2639,,,7,Componentes,,página ilegível no índice original (OCR),
2640,,,7,Componentes,,página ilegível no índice original (OCR),
Y58,,,7,Componentes,,página ilegível no índice original (OCR),
234,,,7,Componentes,,página ilegível no índice original (OCR),
235,,,7,Componentes,,página ilegível no índice original (OCR),
F441 -132,,,7,Componentes,,página ilegível no índice original (OCR),
MUSD4ISA Lo,,,7,Componentes,,página ilegível no índice original (OCR),
NE-2-104,,,7,Componentes,,página ilegível no índice original (OCR),
Características de Seguidores de tensão,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
Código de capacitores de tântalo Thomson,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
Equivalência de transistores,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
Equivalência industrial x EIA,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
Fatores de conversão de unidades,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
DIVERSOS,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
Fontes básicas (,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
Impedância RC (,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
Scilador operacional (,,,7,Tabelas e Códigos,,página ilegível no índice original (OCR),
